company,postContent,postUrl
PLD Space,"The time has come! We are excited to tease our most eagerly 2024 annual meeting event: ""Beyond_by PLD Space, Unveiling the future of Space Transportation”  Beyond_is honored to take place on PLD Space’s anniversary of the first successful MIURA 1 launch and during the World Space Week.  © Follow / Don't miss the presentation of #BeyondbyPLD on October 7th, starting at 12:30pm CEST.  The entire event will be covered through a livestream on our YouTube Live account, so save the date and tune in here: https://bit.ly/3Y2kbBv  Take a first look at our teaser!  #beyondbyPLD  Ha llegado el momento!  Nos complace anunciar nuestro evento anual més esperado: ""Beyond_by PLD Space, Unveiling the future of Space Transportation”  Beyond_se celebra el dfa del primer aniversario del lanzamiento exitoso de MIURA 1, coincidiendo con la Semana Mundial del Espacio.  © No te pierdas la presentacién de #BeyondbyPLD el 7 de octubre, a partir de las 12:30pm CEST. jReserva la fecha!  El evento se retransmitird en streaming en directo a través de nuestra cuenta de YouTube Live: https://bit.ly/3Y2kbBv  iEcha un primer vistazo a nuestro teaser! &  #beyondbyPLD",https://www.linkedin.com/posts/pld-space_beyondbypld-beyondbypld-beyondbypld-activity-7246459925890011137-eq_g?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,> | PLD Space 6 Timo» ©  & Muy agradecidos por el Premio Emprendedores que nos entregd anoche en la gala de su 14° aniversario.  iPor muchos afios més!  Show translation  Braz.  ) comments - 10 reposts  ® Like © Comment & Repost 7 Send,https://www.linkedin.com/posts/pld-space_muy-agradecidos-por-el-premio-emprendedores-activity-7207356647072006144-IixJ?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"Yesterday was a significant day for our company, founders and team!  We were honored to welcome the first visit of Josef Aschbacher, General Director at European Space Agency - ESA, together with Toni Tolker-Nielsen, ESA Director of Space Transportation, at our engineering and production facilities to share and update ‘on the latest significant advancements on the development of MIURA 5 and our 10- years future spacetech roadmap.  The visit was also warmly supported by Diana Morant Ripoll, Spanish Minister of Science and Innovation, and Juan Carlos Cortés Pulido, Director of the Spanish Space ‘Agency (AEE).  Thank you, Josef Aschbacher, for your motivating and exhilarating words to the whole team!  We will deliver! 5  C@O 585 11 comments - 31 reposts ® Like © Comment 1% Repost J Send PLD Space + Follow  60 170 followers",https://www.linkedin.com/posts/pld-space_yesterday-was-a-significant-day-for-our-company-activity-7220041920314540032-9G2G?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"> | PLD Space + Follow 2mo+ ®  jAtencién estudiantes y graduados!  El préximo 25 de marzo a las 17h00 presentaremos nuestro AdAstra Early Talent Day, un evento digital retransmitido desde nuestro Mission Control en el que podrés conocer de primera mano las caracteristicas y beneficios de nuestro Programa de Practicas de Verano 2025.  En PLD Space buscamos incorporar a los estudiantes universitarios y de master mas talentosos y apasionados del pafs para que puedan hacer despegar su carrera y marcar la diferencia en nuestros programas de alto impacto: MIURA 5, MIURA Next y Business,  Durante el evento, presentado por el cientifico y divulgador Javier Santaolalla, podrés saber mas sobre nuestra visi6n, cultura y retos de la mano de nuestro CEO, Ratil Torres, y del equipo de profesionales que estd llevando a cabo los proyectos més desafiantes  de PLD Space.  Haz clic a continuaci6n para saber ms sobre el programa https://bit.ly/3DHsbRd  Y reserva tu asistencia al evento aqui https://bit.ly/4kNAefZ  iTu futuro empieza en PLD Space!  Show translation  >PLDSPACE  >AdAstra  EARLY TALENT DAY",https://www.linkedin.com/posts/pld-space_atenci%C3%B3n-estudiantes-y-graduados-el-activity-7305918102389612544-IaM6?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"a eth oe ea  PLD Space + Follow 60,170 followers 6mo+®  ® Ya puedes escuchar la entrevista a nuestro presidente ejecutivo, Ezequiel Sanchez,  en el Podcast de nuestro partner estratégico en talento MIOTI | Tech & Business School.  En el cuarto episodio de su podcast All You Need is Data, Ezequiel repasa con Maria Alonso Cogollos cémo se esté transformando el negocio espacial, qué papel  desempefiara PLD Space en esta industria en efervescencia o cémo el andlisis de los datos nos ayuda a ganar fiabilidad y eficiencia. {Un placer participar en este espacio!  La entrevista completa aqui — https://bit.ly/3V2adOR  #spacetech #datascience #rocketscience  Show translation  Tecnologia Espacial: Espafia conquista el espacio | Ezequiel Sanchez, PLD Space  youtube.com  COO 62 6 reposts  ® Like © Comment & Repost 7 Send  PLD Space + Follow 60,170  Satellite 2025 in Washington is around the corner!  This year do not miss Pablo Gallego Sanmiguel, VP of Sales and Customers, ...more  PLDSPAT!",https://www.linkedin.com/posts/pld-space_tecnolog%C3%ADa-espacial-espa%C3%B1a-conquista-el-activity-7265684363516727296-VAHz?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"> | PLD Space + Follow 60  Satellite 2025 in Washington is around the corner!  This year do not miss Pablo Gallego Sanmiguel, VP of Sales and Customers, rocking the stage at “The Happy Hour Rocket Show: New Options to Orbit!”  Also, Anibal Villalba Fernandez, representing PLD Space as Chief Strategy & Public Affairs Officer, and Cesar Bernal, Sales & Customer Manager, will be delighted to meet you on a one-to-one basis to discuss further strategic partnerships and launch opportunities.  Book your slot here: https://surl.li/aheobj  See you all there!  >PLDSPACE  Tech forum March 11, 2025 The Happy Hour  Rocket Show: New ‘ Options to Orbit! 4 # SATELLITE 2025"" =]  cri Leno  af  PACE =P LDS  C€O 105 4 comments  ® Like © Comment & Repost 7 Send  + Follow",https://www.linkedin.com/posts/pld-space_satellite-2025-in-washington-is-around-the-activity-7303366239375007744-IVqf?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"CO 105 4. comments - 3 reposts  ® Like © Comment & Repost 7 Send  > | PLD Space + Follow ®  20 This week, we're heading to Doha to take part in Web Summit Qatar, the event that brings together top entrepreneurs, investors, and global leaders.  Our colleague Mariano Garcfa will be speaking on the panel “Qatar-Spain Innovation: B2B Success Stories” at the initiative organized by CDTI Innovacién - Centro para el, Desarrollo Tecnolégico y la Innovacién and Qatar Research, Development and Innovation (QRDI) Council, with the goal of bridging R&.D across borders.  It’s a pleasure to be part of such a key event for global innovation!  >PLDSPAC!  Panel Discussion February 25, 2025 Qatar-Spain  Innovation: B2B  Success Stories  © 8.00 Pm (cer)  Mariano Garcia  €C@ 20 6 reposts  ® Like © Comment & Repost 7 Send  a 4 Eallaw",https://www.linkedin.com/posts/pld-space_this-week-were-heading-to-doha-to-take-activity-7299743236451889153-RvjO?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"‘© Breaking News! We're excited to announce that we've expanded our global launch capabilities by signing our second spaceport: Etlaq Spaceport.  From its strategic location in Dugm (Oman), we address the proximity flight needs of our clients, especially in the Middle East.  With our Launch Complex at the European CSG spaceport (Kourou, French Guiana), we cover the Western market, and now with Etlaq, we're covering the Eastern one too. This strengthens our position as global pioneers.  Additionally, in 2026, we'll add a third spaceport to serve 3 different markets from 3 spaceports and fulfill our MIURA 5 manifesto, which aims for 30 flights by 2030.  Check out here the unique advantages of this strategic agreement with Etlaq and why it’s a great move for PLD Space ©  @ {Uitima hora! Anunciamos que ampliamos nuestra capacidad de lanzamiento global con la firma de nuestro segundo puerto espacial: Etlaq Spaceport.  Desde su estratégica ubicacién en Dugm (Omén), atendemos las necesidades de proximidad de vuelo de nuestros clientes, especialmente de Oriente Medio.  Con nuestra base en el CSG en Kourou (Guayana Francesa), somos capaces de cubrir el mercado occidental y, ahora, con Etlag, el oriental. Asi, consolidamos nuestro liderazgo como pioneros a nivel global.  ‘Ademés, en 2026 incorporaremos un tercer espaciopuerto para atender tres mercados desde tres puertos espaciales y cumplir con nuestro manifesto de MIURA 5, que prevé  30 vuelos para 2030.  Descubre las ventajas diferenciales que convierten este acuerdo estratégico con Etlaq en una solucién excelente para PLD Space aqui  https://bit.ly/3XaYhL)  Show translation",https://www.linkedin.com/posts/pld-space_breaking-news-were-excited-to-announce-activity-7298351774732546048-aBN9?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"# GO.GOGO!  When GO for launch is given, the vehicle must withstand very harsh conditions to successfully reach orbit. At our Teruel test facility, MIURA 5's hardware, such as our tank, are put to the test in even more severe conditions than those of flight to give a high degree of confidence in its performance.  At cryogenic temperatures, these tests are pushing our designs beyond the limits of what is expected in flight, in-line with our ""Test like you fly & Test what you fly’ philosophy.  This is just one part of our dedication in robust testing to guarantee mission success for our customers ©)  MIURA 5 is supported by the European Union - NextGenerationEU.  #VAMOSMIURA,  # GO.GOGO!  Cuando se da la orden de ""GO"" para el lanzamiento, el vehiculo debe resistir condiciones extremadamente duras para llegar exitosamente a 6rbita. En nuestros, bancos de ensayos de Teruel, el hardware de MIURA 5, como nuestro tanque, se pone a prueba en condiciones atin mas severas que las de vuelo para garantizar un alto grado de confianza en su rendimiento.  A temperaturas criogénicas, estamos llevando nuestros disefios més allé de los limites del propio vuelo, en linea con nuestra filosofia de ""Test like you fly & Test what you fly’  Este es solo un ejemplo de nuestro esfuerzo en realizar ensayos rigurosos que garanticen a nuestros clientes el éxito de la misién  MIURA 5 cuenta con fondos de la Unién Europea - NextGenerationEU.  #VAMOSMIURA,  Show translation",https://www.linkedin.com/posts/pld-space_vamosmiura-vamosmiura-activity-7295775364499333121-JY1g?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"%% We are only one week away from #SSSIF, the Small Satellites & Services International Forum, in the sunny city of Malaga. This year PLD Space will be proudly sponsoring the event as Platinum Partner as part of our contribution to the forum.  With a strong commitment to advancing new spacetech solutions, Cesar Bernal will be featured at the panel discussion “Accessing Space through new technologies” to discuss PLD Space future contributions on spaceflight innovation.  Hf you also would like to meet us in person and discuss potential partnerships or launch opportunities, feel free to book your one2one meeting slot with Cesar  Bernal and Pablo Gallego Sanmiguel below: https://Ic.cx/A5uQNM  #spacetech #innovation  >PLDSPACE  Accessing Space through new technologies  @© 1230 - 13.30 Pm (CET)  ‘César Bernal Seles & Customers Manager  ® Like © Comment  PLD Space  aw  February 18, 2025  SMALL SATELLITES  4 SERVICES INTERNATIONAL FORUM  2 comments - 2 reposts  J Send  + Follow",https://www.linkedin.com/posts/pld-space_sssif-spacetech-innovation-activity-7295416226514665472-V_CM?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"® Like © Comment  PLD Space  We're excited to announce that our team has grown to 300 employees!  Currently, our workforce is made up of 131 engineers and more than 180 university graduates in various disciplines, from 20 nationaliti  Our talent is the catalyst behind our activities, guided by our core values.  You can read the full details here https://bit.ly/4gGKbsm  >PLDSPACE  Celebrating  minds with ONE mission!",https://www.linkedin.com/posts/pld-space_were-excited-to-announce-that-our-team-activity-7295011133965365248-cmWp?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"® Like © Comment 1% Repost 7 Send  PLD Space 60,170 ®  #° IE Un honor participar en la serie documental ‘Calleja en el Espacio’, la Gitima  aventura del gran Jestis Calleja, ya disponible en y préximamente en  Nuestro CEO, , forma parte de un elenco de entrevistados de primer nivel como : © Pablo Alvarez Fernandez. Gracias a Jestis y a por darnos la oportunidad de contar nuestra  historia, explicar el reto que supuso lanzar el primer cohete privado de Europa y como hemos aprovechado ese conocimiento para desarrollar MIURA 5 y generar una capacidad estratégica para Espajia.  Esperamos que nuestra experiencia sirva de inspiracién a las préximas generaciones para cumplir sus suefios gracias a la ciencia y el espacio,  Puedes ver el documental aqui  Show translation  ay 4/4  cle | Ret eben",https://www.linkedin.com/posts/pld-space_un-honor-participar-en-la-serie-documental-activity-7292120919777402881-_yrS?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"PLD Space + Follow 60,170 followers 3mo+@  Agradecemos a las instituciones autonémicas y locales su compromiso para garantizar el avance de nuestra hoja de ruta tecnolégica. Este apoyo es clave para que PLD Space pueda cumplir con sus hitos de presente y futuro y contintie generando valor en la regi6n y en el pais.  Generalitat Valenciana Carlos Mazon Conselleria de Innovacién, Industria, Comercio y Turismo Marian Cano Garcia Ayuntamiento de Elche - Ajuntament d’Elx Pablo Ruz lanueva  Show translation  @0557 6 comments - 9 reposts  ® Like © Comment & Repost 7 Send  FRR PLD Space + Follow",https://www.linkedin.com/posts/pld-space_agradecemos-a-las-instituciones-auton%C3%B3micas-activity-7290678599433543680-ggr2?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"> | PLD Space + Follow 60,170 Amo ©  We are only one week away from the 2025 edition of SmallSat Symposium, hosted in Silicon Valley (Mountain View, California).  ‘Feel invited to attend the panel discussion ‘Launch Customization: Payloads, Schedules and Orbits, where Pablo Gallego, Senior Vice President of Sales & Customers at PLD Space, will elaborate on how we see the evolution of global on- demand launch requirements and how our MIURA 5 dedicated launch service is adapting quickly to future customer needs,  Hf you also would like to meet us in person and discuss potential partnerships or launch opportunities, feel free to book your one2one meeting with Cesar Bernal and Pablo Gallego Sanmiguel below:  https://bit.ly/4gaRMPG  >PLDSPACE  Panel Discussior February 4, 2025 Launch Customization: Payloads, Schedules  and Orbits SMALLSAT  SYMPOSIUM  © 2.00 - 2.45 pm (pst)  Pablo Gallego 2 iP OF Sales & Customer  €60 79 reposts  ® Like © Comment & Repost 7 Send",https://www.linkedin.com/posts/pld-space_we-are-only-one-week-away-from-the-2025-edition-activity-7289953236558479361-HHEi?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"S reposts  ® Like © Comment & Repost 7 Send  > | PLD Space + Follow 4mo+ ©  S4i | Science for Industry es la plataforma donde la visién de futuro de la industria se  convierte en realidad, uniendo ciencia y tecnologia con el sector empresarial.  Siguenos este miércoles en la mesa redonda ""Mecanismos para fomentar la llegada de la ciencia a la sociedad” moderada por Pilar Gonzalez Gotor (CDTI Innovacién - Centro para el Desarrollo Tecnolégico y la Innovacién), donde Cesar Bernal, Sales & Customers Manager, nos hablaré de cémo en PLD Space podemos impactar el desarrollo de la ciencia en la Tierra desde el Espacio y cémo nuestro programa SPARK est impulsando soluciones innovadoras en el espacio desde centros educativos, instituciones y empresas.  iTe esperamos!  Show translation  >PLDSPACE  Panel Discussion January 29, 2025 Mecanismos para  fomentar la llegada de  la ciencia a la sociedad  1.15 - 12.00 PM (CET)  ‘César Bernal P Sales &C:  ceo  6 reposts",https://www.linkedin.com/posts/pld-space_s4i-science-for-industry-es-la-plataforma-activity-7289589306170494976-G3W3?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"PLD Space + Follow  It’s an incredible moment in the space industry to be part of the European Space Conference in Brussels!  ‘ Feel invited to attend the panel ‘Launching Europe into 2030: Ensuring Europe's autonomous Access to Space’, where our Chief Business Development Officer, Ratil Verdi, will share along with other launch industry experts how our strategic spacetech roadmap is heavily contributing to build EU's leading autonomy in space access.  Hf you also would like to meet us in person and discuss potential partnerships or launch opportunities, feel free to book your one2one meeting with Pablo Gallego Sanmiguel here:  https://lc.cx/nnSawe  #EuropeanSpaceConf  >PLDSPACE January 28, 2025  Launching Europe into 2030. Ensure Europe's Autonomous Access to Space.  ©) 12.20 to 1.05 PM (CET)  e010: 1. comment - 2 reposts  ® Like © Comment 1% Repost 7 Send  BN ODL Space + Follow",https://www.linkedin.com/posts/pld-space_europeanspaceconf-activity-7287786191393820672-mSc_?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"PLD Space + Follow 60,170 followers Amo + Edited - ©  ® After completing non-destructive inspection (NDI), our MIURA 5 second stage fuel tank is ready for testing at our test site in Teruel!  Stage 1 tanks will be ready next month for testing before entering serial production  MIURA 5 is supported by the European Union - NextGenerationEU.  @0 847 20 comments - 28 reposts  ® Like © Comment 1% Repost 7 Send  PLD Space + Follow",https://www.linkedin.com/posts/pld-space_after-completing-non-destructive-inspection-activity-7287410491298082817-rjhf?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"@ El plan estratégico de PLD Space, protagonista de un caso de la prestigiosa escuela de negocios IESE Business School.  Los profesores Philip Moscoso y Alejandro Serrano, junto a nuestro presidente ejecutivo, Ezequiel Sanchez, han publicado un caso sobre nuestra empresa en el que introducen a los alumnos en la industria de lanzadores espaciales y les animan a debatir sobre nuestras decisiones estratégicas pasadas y futuras  iUn honor colaborar con vosotros!  Show translation  Philip Moscoso il - 3+ + Follow  Tmo + Edited + ©  #362 New case alert at IESE! 3""  I'm excited to share that we've just published a new case on PLD Space, a pioneering Spanish company in the aerospace sector that's quickly becoming a leader in developing reusable rockets.  Back in 2011, two 20-year-olds turned their hobby into a business and founded PLD. Fast forward to a year ago, and they successfully launched Miura 1—Europe's first privately developed rocket! @  Now, PLD has presented its strategic plan, and our case dives into two key strategic decisions:  *Should PLD focus solely on launching rockets, or expand into satellite services, like SpaceX has done so successfully?  -Should PLD stick with the traditional manufacturing model, outsourcing most parts, or go for vertical integration and do it all in-house?  Co-authors: Ezequiel Sanchez and Alejandro Serrano",https://www.linkedin.com/posts/pld-space_executiveeducation-caseteaching-activity-7256979706929946624--kdq?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"Gracias por animar a los j6venes a despertar su interés por el espacio a través de nuestro programa MIURA 5 SPARK.  Recordamos que los estudiantes de primaria, secundaria y formacién profesional pueden enviar sus propuestas de innovacién para volar en los primeros lanzamientos de nuestro cohete MIURA 5 hasta el 15 de noviembre.  iEstamos encantados de conocer las iniciativas tan creativas que nos llegan de todo el mundo!  Show translation  PhO.  8mo+®  x” {Qué mejor manera de celebrar la vuelta al ‘cole’ que sofiar con llegar a lo més  A Sara Garcia Alonso [J - 3rd+  alto junto a tus compafieros! La empresa espafiola est seleccionando los experimentos més innovadores y sostenibles para lanzarlos de forma gratuita al espacio,  Tenéis toda la informacién en la web de PLD Space:  Show translation",https://www.linkedin.com/posts/pld-space_pldspace-espaaeha-espacio-activity-7242082020254773249-3JOb?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"Recientemente, hemos recibido la visita del director de la  ; , a nuestras instalaciones técnicas de Teruel. Nuestro. Chief Strategy & Public Affairs Officer, , y parte de nuestro equipo de Teruel le han mostrado de primera mano los avances de los bancos de ensayos de MIURA 5, donde ya estamos poniendo a prueba los distintos subsistemas de nuestro lanzador.  Ala visita le han acompajiado la vicepresidenta y portavoz del Gobierno de Aragon, el director del ; , asi como miembros de sus equipos.  © Seguimos trabajando de la mano para dotar a Espafia de capacidad de acceso al espacio,  Show translation",https://www.linkedin.com/posts/pld-space_recientemente-hemos-recibido-la-visita-del-activity-7271829603520839680-Mw4y?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"ME m0  @ Anunciamos que PLD Space ha obtenido un préstamo de COFIDES de 11 millones de euros para impulsar la base de lanzamiento de MIURA 5 en Kourou.  En total, nuestra inversi6n inicial ascienda a 16 millones de euros en este complejo de lanzamiento, situado en el puerto espacial europeo CSG, en Kourou (Guayana Francesa), propiedad de la Agencia Espacial Francesa (Centre National d'Etudes Spatiales) y la Agencia Espacial Europea (European Space Agency - ESA).  ‘Agradecemos la confianza en nuestra misién de dotar a Europa de una capacidad de acceso al espacio total, fortaleciendo las infraestructuras europeas estratégicas de espacio.  Consulta aqui toda la informacién https://bit.ly/3ZzR61n  @ We announce that PLD Space has secured an €11 million loan from COFIDES to accelerate the development of the MIURA 5 launch site in Kourou.  ‘We will initially invest a total of €16 million in this launch base, located at the CSG - Europe's spaceport in Kourou- operated by Centre National d'Etudes Spatiales and European Space Agency - ESA.  We appreciate the confidence in our mission to provide Europe with a complete launch capability, strengthening European strategic space infrastructure.  More info is available here https://bit.ly/3ZxGGPG  Show translation",https://www.linkedin.com/posts/pld-space_anunciamos-que-pld-space-ha-obtenido-activity-7269304383383764992-526h?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"The final application submission stage for our SPARK program is now clo  We are thankful for the warm reception of this initiative, which ultimately aims to address Earth's challenges through space-based solutions offering final no-cost launch services on our MIURA 5 Maiden Flight.  In total we've received 111 applications from 27 di Germany, UK, USA, Australia, Japan, and Argentina.  The type of submissions is extremely varied and feature a high level of maturit : 30% from school and high school students groups, 30% from commercial  18% from universities, 8% from research centers, and the rest from  . Moving now onto the next stage! Stay tuned!  #spaceeducation #spaceinnovation  PLDSPACE  MIURA S SPARK PROGRAM  Sparking space-based innovation by younger generations  APPLICATIONS NOW _ EGLOSED!  111 27 34  applications countries. educational projects",https://www.linkedin.com/posts/pld-space_spaceeducation-spaceinnovation-activity-7268236633160773632-934z?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"BS ow  We've hit more than 250!  We're excited to share that PLD Space has officialy reached the milestone of 262 team members, a growing solid team encouraged to push their boundaries day by day.  This achievement wouldn't have been feasible without the collective effort of our managers and leaders. Shoutout to our People & Culture superstars for their dedication to supporting our growth from 200 to 262 in just 6 months!  The journey continues... We're hiring +40 roles across business, engineering, testing and production, Don't miss the chance to be a part of our next chapter  https://Inkd.in/dqZtseS4  €€0 1,189 31 comments - 30 reposts  ® Like © Comment 1% Repost 7 Send",https://www.linkedin.com/posts/pld-space_weve-hit-more-than-250-were-excited-activity-7266777466654896129-stac?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"As part of our commitment with younger generations, our SPARK program was born just a few months ago to inv ities, institutions and from all from free launch services on our future MIURA 5 Maiden Flight.  ‘Today we are happy to announce that we have so far received 108 applications from 24 different countries and the number of applications is still growing at this stage.  jed to extend the final application deadline until November 29th.  ur application by visiting https://Inkdl.in/dCr-Tyuq  PLDSPACE MIURA © SPARK PROGRAM  Final Application Deadline is extended until  November 29, 2024  Apply by visiting www:spark-programpldspace.com",https://www.linkedin.com/posts/pld-space_as-part-of-our-commitment-with-younger-generations-activity-7262780415151669249-2Dzy?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"We are hiring!  are looking for an experienced Propulsion Test Engineer to take ownership and  rt the development of the our engin , including the continuous improvement and maintenance of our test sites. If you like to tackle challenging projects in a vibrant working environment, apply for the vacancy below:  PLDSPACE  WE ARE HIRING! Propulsion Test > Engineer  Boost your-eareer.in. space by designing rigs)for powertrain subsystems;engine or battery to be installediinytest facilities  Joins now!  pidspacecom/career",https://www.linkedin.com/posts/pld-space_spacetalent-activity-7259942446799736832-LYAb?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"> | PLD Space  E Really proud to have been announced as a newcomer to join the European Innovation Council's at the Scale 100 Forum, held in Athens last week. The Club aims to accelerate the growth of all its members, with a goal of scaling 20% of them into unicorns.  United, we can turn that into reality ls  Read full news article below  BB Agradecidos de haber sido seleccionados por el del Consejo Europeo de Innovacién en el Scale 100 Forum, celebrado en Atenas la semana pasada. Este club pretende acelerar el crecimiento de todos sus miembros, con el objetivo de que el 20% de ellos se conviertan en unicornios.  Unidos, podemos convertirlo en realidad bo  Puedes leer el articulo completo aqui —  Show translation  PLDSPACE",https://www.linkedin.com/posts/pld-space_really-proud-to-have-been-announced-as-activity-7256615510107144193-nPvS?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"CeO 121 3 comments - 7 reposts  ® Like © Comment 1% Repost J Send  > | PLD Space + Follow 60,170 followers mo ©  El préximo martes tendremos el placer de formar parte de FITEA - Forum de Innovaci6n, Talento y Educacién Aeroespacial, uno de los principales escaparates de innovacién, educacién y talento en el sector aeroespacial.  A través de la ponencia ""La motivacién mas alld de la carrera universitaria’, Jose Andrés Sanchez-Bueno, Chief People & Culture Officer, nos mostraré cémo en PLD Space estamos impulsando una cultura sélida centrada en valores y nos hablaré de aquellas competencias y aptitudes profesionales necesarias hoy en dfa para desarrollar equipos de alto rendimiento en la industria aeroespacial.  iTe esperamos!  #spacetalent  Show translation  >PLDSPAC  Impact Tal Octubre 29, 2024 La motivacion mas alla de la carrera  © 1240-13.00 pm(cet)  G) Jose Andrés Sanchez  €€@079 14. comment - 5 reposts",https://www.linkedin.com/posts/pld-space_spacetalent-activity-7255538050284343296-Gf6v?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"> | PLD Space + Follow  Meet us at the #SVSW MilSat Symposium, the must-attend event for next-gen space defense in the United States.  ‘ Feel invited to attend the panel ‘DoD Launch Service Procurement Process and Future Readiness Requirements, where our Chief Strategy & Public Affairs  Officer, Anibal Villalba Fernandez, will address with other industry players the technological, logistical and financial understandings needed to build next-generation space defense synergies.  Check details of the panel discussion below See you all there!  #MilSatSymposium #MilSat  >PLDSPAC!  October 24, 2024 DoD Launch Services  Procurement and Future ¢ Perrier Readiness Requirements SYMPOSIUM  © 200-140 Pm esr)  @) Anibal Villalba ‘Chet Strategy & Pubic Afr OF  ec  3 comments - 1 repost  ® Like © Comment 1% Repost 7 Send  ly | PLD Space + Follow",https://www.linkedin.com/posts/pld-space_svsw-milsatsymposium-milsat-activity-7254485133980823553-9IrY?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"oF PONOw  Come and join us next week at Satellite Innovation Symposium in Silicon Valley! You are invited to attend the panel ""Launch: What Surprises Await in Delivering the Next Era of Space Capacity2"", where Pablo Gallego Sanmiguel, our VP of Sales & Customers, will discuss with other industry players about the future of the global launcher industry.  If you would also like to meet us in person, book a meeting with us here: https://bit.ly/4041bEI  See you all there!  Silicon Valley Space Week  #SVSW#SVS W #SVSW #SatelliteInnovation #MilSatSymposium #Spacelndustry #Networking #Inr  >PLDSPACE  October 22, 2024  Await in Delivering the  Next Era of Space SATELLITE Capacity? INNOVATION  © 240-325 Pm (esr  9) Pablo Gallego oF les &  C657 1. comment - 2 reposts  ® Like © Comment 1% Repost 7 Send",https://www.linkedin.com/posts/pld-space_svsw-satelliteinnovation-milsatsymposium-activity-7252988159280435200-cAYV?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
